gutenberg_id,text,title
41360,might be reduced to a simple abstinence from all commerce; they have,Elementary Forms
41360,always believed that they upheld positive and bilateral relations with,Elementary Forms
41360,"them, whose regulation and organization is the function of a group of",Elementary Forms
41360,ritual practices. To this special system of rites we give the name of,Elementary Forms
41360,_positive cult_.,Elementary Forms
41360,,Elementary Forms
41360,For some time we almost completely ignored the positive cult of the,Elementary Forms
41360,totemic religion and what it consists in. We knew almost nothing more,Elementary Forms
41360,"than the initiation rites, and we do not know those sufficiently well",Elementary Forms
41360,"even now. But the observations of Spencer and Gillen, prepared for by",Elementary Forms
41360,"those of Schulze and confirmed by those of Strehlow, on the tribes of",Elementary Forms
41360,"central Australia, have partially filled this gap in our information.",Elementary Forms
41360,There is one ceremony especially which these explorers have taken,Elementary Forms
41360,"particular pains to describe to us and which, moreover, seems to",Elementary Forms
41360,"dominate the whole totemic cult: this is the one that the Arunta,",Elementary Forms
41360,"according to Spencer and Gillen, call the _Intichiuma_. It is true that",Elementary Forms
41360,"Strehlow contests the meaning of this word. According to him, intichiuma",Elementary Forms
41360,"(or, as he writes it, _intijiuma_) means ""to instruct"" and designates",Elementary Forms
41360,the ceremonies performed before the young man to teach him the,Elementary Forms
41360,"traditions of the tribe. The feast which we are going to describe bears,",Elementary Forms
41360,"he says, the name _mbatjalkatiuma_, which means ""to fecundate"" or ""to",Elementary Forms
41360,"put into a good condition.""[1104] But we shall not try to settle this",Elementary Forms
41360,"question of vocabulary, which touches the real problem but slightly, as",Elementary Forms
41360,the rites in question are all celebrated in the course of the,Elementary Forms
41360,"initiation. On the other hand, as the word Intichiuma now belongs to the",Elementary Forms
41360,"current language of ethnography, and has almost become a common noun, it",Elementary Forms
41360,seems useless to replace it with another.[1105],Elementary Forms
41360,,Elementary Forms
41360,The date on which the Intichiuma takes place depends largely upon the,Elementary Forms
41360,season. There are two sharply separated seasons in Australia: one is dry,Elementary Forms
41360,"and lasts for a long time; the other is rainy and is, on the contrary,",Elementary Forms
41360,"very short and frequently irregular. As soon as the rains arrive,",Elementary Forms
41360,vegetation springs up from the ground as though by enchantment and,Elementary Forms
41360,"animals multiply, so that the country which had recently been only a",Elementary Forms
41360,sterile desert is rapidly filled with a luxurious flora and fauna. It is,Elementary Forms
41360,just at the moment when the good season seems to be close at hand that,Elementary Forms
41360,the Intichiuma is celebrated. But as the rainy season is extremely,Elementary Forms
41360,"variable, the date of the ceremonies cannot be fixed once for all. It",Elementary Forms
41360,"varies with the climatic circumstances, which only the chief of the",Elementary Forms
41360,"totemic group, the Alatunja, is qualified to judge: on a day which he",Elementary Forms
41360,"considers suitable, he informs his companions that the moment has",Elementary Forms
41360,arrived.[1106],Elementary Forms
41360,,Elementary Forms
41360,Each totemic group has its own Intichiuma. Even if this rite is general,Elementary Forms
41360,"in the societies of the centre, it is not the same everywhere; among the",Elementary Forms
41360,"Warramunga, it is not what it is among the Arunta; it varies, not only",Elementary Forms
41360,"among the tribes, but also within the tribe, among the clans. But it is",Elementary Forms
41360,obvious that the different mechanisms in use are too closely related to,Elementary Forms
41360,"each other to be dissociated completely. There is no ceremony, perhaps,",Elementary Forms
41360,"which is not made up of several, though these are very unequally",Elementary Forms
41360,"developed: what exists only as a germ in one, occupies the most",Elementary Forms
41360,"important place in another, and inversely. Yet they must be carefully",Elementary Forms
41360,"distinguished, for they constitute just so many different ritual types",Elementary Forms
41360,"to be described and explained separately, but afterwards we must seek",Elementary Forms
41360,some common source from which they were derived.,Elementary Forms
41360,,Elementary Forms
41360,Let us commence with those observed among the Arunta.,Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,I,Elementary Forms
41360,,Elementary Forms
41360,The celebration includes two successive phases. The object of the rites,Elementary Forms
41360,which take place in the first is to assure the prosperity of the animal,Elementary Forms
41360,or vegetable species serving the clan as totem. The means employed for,Elementary Forms
41360,this end may be reduced to two principal types.,Elementary Forms
41360,,Elementary Forms
41360,It will be remembered that the fabulous ancestors from whom each clan is,Elementary Forms
41360,"supposed to be descended, formerly lived on earth and left traces of",Elementary Forms
41360,their passage there. These traces consist especially in stones and rocks,Elementary Forms
41360,"which they deposited at certain places, or which were formed at the",Elementary Forms
41360,spots where they entered into the ground. These rocks and stones are,Elementary Forms
41360,"considered the bodies or parts of the bodies of the ancestors, whose",Elementary Forms
41360,"memory they keep alive; they represent them. Consequently, they also",Elementary Forms
41360,represent the animals and plants which served these same ancestors as,Elementary Forms
41360,"totems, for an individual and his totem are only one. The same reality",Elementary Forms
41360,and the same properties are attributed to them as to the actually living,Elementary Forms
41360,plants or animals of the same species. But they have this advantage over,Elementary Forms
41360,"these latter, that they are imperishable, knowing neither sickness nor",Elementary Forms
41360,death. So they are like a permanent immutable and ever-available reserve,Elementary Forms
41360,"of animal and vegetable life. Also, in a certain number of cases, it is",Elementary Forms
41360,this reserve that they annually draw upon to assure the reproduction of,Elementary Forms
41360,the species.,Elementary Forms
41360,,Elementary Forms
41360,"Here, for example, is how the Witchetty grub clan, at Alice Springs,",Elementary Forms
41360,proceeds at its Intichiuma.[1107],Elementary Forms
41360,,Elementary Forms
41360,"On the day fixed by the chief, all the members of the totemic group",Elementary Forms
41360,assemble in the principal camp. The men of the other totems retire to a,Elementary Forms
41360,"distance;[1108] for among the Arunta, they are not allowed to be present",Elementary Forms
41360,"at the celebration of the rite, which has all the characteristics of a",Elementary Forms
41360,"secret ceremony. An individual of a different totem, but of the same",Elementary Forms
41360,"phratry, may be invited to be present, as a favour; but this is only as",Elementary Forms
41360,a witness. In no case can he take an active part.,Elementary Forms
41360,,Elementary Forms
41360,"After the men of the totem have assembled, they leave the camp, leaving",Elementary Forms
41360,only two or three of their number behind. They advance in a profound,Elementary Forms
41360,"silence, one behind another, all naked, without arms and without any of",Elementary Forms
41360,their habitual ornaments. Their attitude and their pace are marked with,Elementary Forms
41360,a religious gravity: this is because the act in which they are taking,Elementary Forms
41360,"part has an exceptional importance in their eyes. Also, until the end of",Elementary Forms
41360,the ceremony they are required to observe a rigorous fast.,Elementary Forms
41360,,Elementary Forms
41360,The country which they traverse is all filled with souvenirs left by the,Elementary Forms
41360,glorious ancestors. Thus they arrive at a spot where a huge block of,Elementary Forms
41360,"quartz is found, with small round stones all around it. This block",Elementary Forms
41360,represents the witchetty grub as an adult. The Alatunja strikes it with,Elementary Forms
41360,"a sort of wooden tray called _apmara_,[1109] and at the same time he",Elementary Forms
41360,"intones a chant, whose object is to invite the animal to lay eggs. He",Elementary Forms
41360,proceeds in the same fashion with the stones which are regarded as the,Elementary Forms
41360,eggs of the animal and with one of which he rubs the stomach of each,Elementary Forms
41360,"assistant. This done, they all descend a little lower, to the foot of a",Elementary Forms
41360,"cliff also celebrated in the myths of the Alcheringa, at the base of",Elementary Forms
41360,"which is another stone, also representing the witchetty grub. The",Elementary Forms
41360,Alatunja strikes it with his apmara; the men accompanying him do so as,Elementary Forms
41360,"well, with branches of a gum-tree which they have gathered on the way,",Elementary Forms
41360,all of which goes on in the midst of chants renewing the invitation,Elementary Forms
41360,previously addressed to the animal. About ten different spots are,Elementary Forms
41360,"visited in turn, some of which are a mile or more from the others. At",Elementary Forms
41360,"each of them there is a stone at the bottom of a cave or hole, which is",Elementary Forms
41360,believed to represent the witchetty grub in one of his aspects or at one,Elementary Forms
41360,"of the phases of his existence, and upon each of these stones, the same",Elementary Forms
41360,ceremonies are repeated.,Elementary Forms
41360,,Elementary Forms
41360,The meaning of the rite is evident. When the Alatunja strikes the sacred,Elementary Forms
41360,"stones, it is to detach some dust. The grains of this very holy dust are",Elementary Forms
41360,regarded as so many germs of life; each of them contains a spiritual,Elementary Forms
41360,"principle which will give birth to a new being, when introduced into an",Elementary Forms
41360,organism of the same species. The branches with which the assistants are,Elementary Forms
41360,provided serve to scatter this precious dust in all directions; it is,Elementary Forms
41360,"scattered everywhere, to accomplish its fecundating work. By this means,",Elementary Forms
41360,"they assure, in their own minds, an abundant reproduction of the animal",Elementary Forms
41360,"species over which the clans guard, so to speak, and upon which it",Elementary Forms
41360,depends.,Elementary Forms
41360,,Elementary Forms
41360,"The natives themselves give the rite this interpretation. Thus, in the",Elementary Forms
41360,"clan of the _ilpirla_ (a kind of ""manna""), they proceed in the following",Elementary Forms
41360,"manner. When the day of the Intichiuma arrives, the group assembles near",Elementary Forms
41360,"a huge rock, about fifty feet high; on top of this rock is another, very",Elementary Forms
41360,similar to the first in aspect and surrounded by other smaller ones.,Elementary Forms
41360,Both represent masses of manna. The Alatunja digs up the ground at the,Elementary Forms
41360,foot of this rock and uncovers a churinga which is believed to have been,Elementary Forms
41360,"buried there in Alcheringa times, and which is, as it were, the",Elementary Forms
41360,quintessence of the manna. Then he climbs up to the summit of the higher,Elementary Forms
41360,"rock and rubs it, first with the churinga and then with the smaller",Elementary Forms
41360,"stones which surround it. Finally, he brushes away the dust which has",Elementary Forms
41360,"thus been collected on the surface of the rock, with the branches of a",Elementary Forms
41360,tree; each of the assistants does the same in his turn. Now Spencer and,Elementary Forms
41360,Gillen say that the idea of the natives is that the dust thus scattered,Elementary Forms
41360,"will ""settle upon the mulga trees and so produce manna."" In fact, these",Elementary Forms
41360,"operations are accompanied by a hymn sung by those present, in which",Elementary Forms
41360,this idea is expressed.[1110],Elementary Forms
41360,,Elementary Forms
41360,"With variations, this same rite is found in other societies. Among the",Elementary Forms
41360,"Urabunna, there is a rock representing an ancestor of the Lizard clan;",Elementary Forms
41360,"bits are detached from it which they throw in every direction, in order",Elementary Forms
41360,"to secure an abundant production of lizards.[1111] In this same tribe,",Elementary Forms
41360,there is a sand-bank which mythological souvenirs closely associate with,Elementary Forms
41360,"the louse totem. At the same spot are two trees, one of which is called",Elementary Forms
41360,"the ordinary louse tree, the other, the crab-louse tree. They take some",Elementary Forms
41360,"of this sand, rub it on these trees, throw it about on every side and",Elementary Forms
41360,"become convinced that, as a result of this, lice will be born in large",Elementary Forms
41360,numbers.[1112] The Mara perform the Intichiuma of the bees by scattering,Elementary Forms
41360,"dust detached from sacred rocks.[1113] For the kangaroo of the plains, a",Elementary Forms
41360,slightly different method is used. They take some kangaroo-dung and wrap,Elementary Forms
41360,"it up in a certain herb of which the animal is very fond, and which",Elementary Forms
41360,"belongs to the kangaroo totem for this reason. Then they put the dung,",Elementary Forms
41360,"thus enveloped, on the ground between two bunches of this herb and set",Elementary Forms
41360,"the whole thing on fire. With the flame thus made, they light the",Elementary Forms
41360,branches of trees and then whirl them about in such a way that sparks,Elementary Forms
41360,fly in every direction. These sparks play the same role as the dust in,Elementary Forms
41360,the preceding cases.[1114],Elementary Forms
41360,,Elementary Forms
41360,"In a certain number of clans,[1115] men mix something of their own",Elementary Forms
41360,"substance with that of the stone, in order to make the rite more",Elementary Forms
41360,efficacious. Young men open their veins and let streams of blood flow on,Elementary Forms
41360,"to the rock. This is the case, for example, in the Intichiuma of the",Elementary Forms
41360,Hakea flower among the Arunta. The ceremony takes place in a sacred,Elementary Forms
41360,"place around an equally sacred rock which, in the eyes of the natives,",Elementary Forms
41360,"represents Hakea flowers. After certain preliminary operations, ""the old",Elementary Forms
41360,"leader asks one of the young men to open a vein in his arm, which he",Elementary Forms
41360,"does, and allows the blood to sprinkle freely, while the other men",Elementary Forms
41360,continue the singing. The blood flows until the stone is completely,Elementary Forms
41360,"covered.""[1116] The object of this practice is to revivify the virtues",Elementary Forms
41360,"of the stone, after a fashion, and to reinforce its efficacy. It should",Elementary Forms
41360,not be forgotten that the men of the clan are relatives of the plant or,Elementary Forms
41360,"animal whose name they bear; the same principle of life is in them, and",Elementary Forms
41360,especially in their blood. So it is only natural that one should use,Elementary Forms
41360,this blood and the mystic germs which it carries to assure the regular,Elementary Forms
41360,reproduction of the totemic species. It frequently happens among the,Elementary Forms
41360,"Arunta that when a man is sick or tired, one of his young companions",Elementary Forms
41360,opens his veins and sprinkles him with his blood in order to reanimate,Elementary Forms
41360,"him.[1117] If blood is able to reawaken life in a man in this way, it is",Elementary Forms
41360,not surprising that it should also be able to awaken it in the animal or,Elementary Forms
41360,vegetable species with which the men of the clan are confounded.,Elementary Forms
41360,,Elementary Forms
41360,The same process is employed in the Intichiuma of the Undiara kangaroo,Elementary Forms
41360,among the Arunta. The theatre of the ceremony is a water-hole vaulted,Elementary Forms
41360,over by a peaked rock. This rock represents an animal-kangaroo of the,Elementary Forms
41360,Alcheringa which was killed and deposited there by a man-kangaroo of the,Elementary Forms
41360,same epoch; many kangaroo spirits are also believed to reside there.,Elementary Forms
41360,After a certain number of sacred stones have been rubbed against each,Elementary Forms
41360,"other in the way we have described, several of the assistants climb up",Elementary Forms
41360,"on the rock upon which they let their blood flow.[1118] ""The purpose of",Elementary Forms
41360,"the ceremony at the present day, so say the natives, is by means of",Elementary Forms
41360,"pouring out the blood of kangaroo men upon the rock, to drive out in all",Elementary Forms
41360,directions the spirits of the kangaroo animals and so to increase the,Elementary Forms
41360,"number of the animals.""[1119]",Elementary Forms
41360,,Elementary Forms
41360,There is even one case among the Arunta where the blood seems to be the,Elementary Forms
41360,"active principle in the rite. In the Emu group, they do not use sacred",Elementary Forms
41360,stones or anything resembling them. The Alatunja and some of his,Elementary Forms
41360,assistants sprinkle the ground with their blood; on the ground thus,Elementary Forms
41360,"soaked, they trace lines in various colours, representing the different",Elementary Forms
41360,parts of the body of an emu. They kneel down around this design and,Elementary Forms
41360,chant a monotonous hymn. From the fictitious emu to which this chant is,Elementary Forms
41360,"addressed, and, consequently, from the blood which has served to make",Elementary Forms
41360,"it, they believe that vivifying principles go forth, which animate the",Elementary Forms
41360,"embryos of the new generation, and thus prevent the species from",Elementary Forms
41360,disappearing.[1120],Elementary Forms
41360,,Elementary Forms
41360,"Among the Wonkgongaru,[1121] there is one clan whose totem is a certain",Elementary Forms
41360,"kind of fish; in the Intichiuma of this totem also, it is the blood that",Elementary Forms
41360,"plays the principal part. The chief of the group, after being",Elementary Forms
41360,"ceremoniously painted, goes into a pool of water and sits down there.",Elementary Forms
41360,Then he pierces his scrotum and the skin around his navel with small,Elementary Forms
41360,"pointed bones. ""The blood from the wounds goes into the water and gives",Elementary Forms
41360,"rise to fish.""[1122]",Elementary Forms
41360,,Elementary Forms
41360,"By a wholly similar process, the Dieri think that they assure the",Elementary Forms
41360,"reproduction of two of their totems, the carpet snake and the woma snake",Elementary Forms
41360,(the ordinary snake). A Mura-mura named Minkani is thought to live under,Elementary Forms
41360,a dune. His body is represented by some fossil bones of animals or,Elementary Forms
41360,"reptiles, such as the deltas of the rivers flowing into Lake Eyre",Elementary Forms
41360,"contain, according to Howitt. When the day of the ceremony arrives, the",Elementary Forms
41360,men assemble and go to the home of the Minkani. There they dig until,Elementary Forms
41360,"they come to a layer of damp earth which they call ""the excrement of",Elementary Forms
41360,"Minkani."" From now on, they continue to turn up the soil with great care",Elementary Forms
41360,"until they uncover ""the elbow of Minkani."" Then two young men open their",Elementary Forms
41360,veins and let their blood flow on to the sacred rock. They chant the,Elementary Forms
41360,"hymn of Minkani while the assistants, carried away in a veritable",Elementary Forms
41360,"frenzy, beat each other with their arms. The battle continues until they",Elementary Forms
41360,"get back to the camp, which is about a mile away. Here, the women",Elementary Forms
41360,intervene and put an end to the combat. They collect the blood which has,Elementary Forms
41360,"flown from the wounds, mix it with the ""excrement of Minkani,"" and",Elementary Forms
41360,scatter the resulting mixture over the dune. When this rite has been,Elementary Forms
41360,"accomplished, they are convinced that carpet snakes will be born in",Elementary Forms
41360,abundance.[1123],Elementary Forms
41360,,Elementary Forms
41360,"In certain cases, they use the very substance which they wish to produce",Elementary Forms
41360,"as the vivifying principle. Thus among the Kaitish, in the course of a",Elementary Forms
41360,"ceremony whose object is to create rain, they sprinkle water over a",Elementary Forms
41360,sacred rock which represents the mythical heroes of the Water clan. It,Elementary Forms
41360,is evident that they believe that by this means they augment the,Elementary Forms
41360,"productive virtues of the rock just as well as with blood, and for the",Elementary Forms
41360,"same reasons.[1124] Among the Mara, the actor takes water from a sacred",Elementary Forms
41360,"hole, puts it in his mouth and spits it out in every direction.[1125]",Elementary Forms
41360,"Among the Worgaia, when the yams begin to sprout, the chief of the Yam",Elementary Forms
41360,clan sends men of the phratry of which he is not a member himself to,Elementary Forms
41360,"gather some of these plants; these bring some to him, and ask him to",Elementary Forms
41360,"intervene, in order that the species may develop well. He takes one,",Elementary Forms
41360,"chews it, and throws the bits in every direction.[1126] Among the",Elementary Forms
41360,"Kaitish when, after various rites which we shall not describe, the grain",Elementary Forms
41360,"of a certain grass called Erlipinna has reached its full development,",Elementary Forms
41360,the chief of the totem brings a little of it to camp and grinds it,Elementary Forms
41360,"between two stones; the dust thus obtained is piously gathered up, and a",Elementary Forms
41360,"few grains are placed on the lips of the chief, who scatters them by",Elementary Forms
41360,"blowing. This contact with the mouth of the chief, which has a very",Elementary Forms
41360,"special sacramental virtue, undoubtedly has the object of stimulating",Elementary Forms
41360,"the vitality of the germs which these grains contain and which, being",Elementary Forms
41360,"blown to all the quarters of the horizon, go to communicate these",Elementary Forms
41360,fecundating virtues which they possess to the plants.[1127],Elementary Forms
41360,,Elementary Forms
41360,The efficacy of these rites is never doubted by the native: he is,Elementary Forms
41360,"convinced that they must produce the results he expects, with a sort of",Elementary Forms
41360,"necessity. If events deceive his hopes, he merely concludes that they",Elementary Forms
41360,"were counteracted by the sorcery of some hostile group. In any case, it",Elementary Forms
41360,never enters his mind that a favourable result could be obtained by any,Elementary Forms
41360,other means. If by chance the vegetation grows or the animals produce,Elementary Forms
41360,"before he has performed his Intichiuma, he supposes that another",Elementary Forms
41360,Intichiuma has been celebrated under the ground by the ancestors and,Elementary Forms
41360,that the living reap the benefits of this subterranean ceremony.[1128],Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,II,Elementary Forms
41360,,Elementary Forms
41360,This is the first act of the celebration.,Elementary Forms
41360,,Elementary Forms
41360,"During the period immediately following, there are no regular",Elementary Forms
41360,"ceremonies. However, the religious life remains intense: this is",Elementary Forms
41360,manifested especially by an aggravation of the system of interdicts. It,Elementary Forms
41360,is as though the sacred character of the totem were reinforced: they do,Elementary Forms
41360,"not even dare to touch it. In ordinary times, the Arunta may eat the",Elementary Forms
41360,"animal or plant which serves as totem, provided they do so with",Elementary Forms
41360,"moderation, but on the morrow of the Intichiuma this right is suspended;",Elementary Forms
41360,the alimentary interdiction is strict and without exceptions. They,Elementary Forms
41360,believe that any violation of this interdict would result in,Elementary Forms
41360,neutralizing the good effects of the rite and in preventing the increase,Elementary Forms
41360,of the species. It is true that the men of other totems who happen to be,Elementary Forms
41360,"in the same locality are not submitted to the same prohibition. However,",Elementary Forms
41360,their liberty is less than ordinary at this time. They may not consume,Elementary Forms
41360,"the totemic animal wherever they place, in the brush, for example; they",Elementary Forms
41360,"must bring it to camp, and it is there only that it may be cooked.[1129]",Elementary Forms
41360,,Elementary Forms
41360,A final ceremony terminates this period of extraordinary interdictions,Elementary Forms
41360,and definitely closes this long series of rites. It varies somewhat in,Elementary Forms
41360,"different clans, but the essential elements are the same everywhere.",Elementary Forms
41360,Here are the two principal forms which it takes among the Arunta. One of,Elementary Forms
41360,"these is in connection with the witchetty grub, the other with the",Elementary Forms
41360,kangaroo.,Elementary Forms
41360,,Elementary Forms
41360,"When the grubs have attained full maturity and appear in abundance, the",Elementary Forms
41360,"men of the totem, as well as others, collect as many of them as",Elementary Forms
41360,possible; then they all bring those they have found back to camp and,Elementary Forms
41360,cook them until they become hard and brittle. They are then preserved in,Elementary Forms
41360,wooden vessels called _pitchi_. The harvest of grubs is possible only,Elementary Forms
41360,"during a very short time, for they appear only after the rain. When they",Elementary Forms
41360,"begin to be less numerous, the Alatunja summons everybody to the camp;",Elementary Forms
41360,"on his invitation, each one brings his supply. The others place theirs",Elementary Forms
41360,before the men of that totem. The Alatunja takes one of these _pitchi_,Elementary Forms
41360,"and, with the aid of his companions, he grinds its contents between two",Elementary Forms
41360,"stones; after this, he eats a little of the powder thus obtained, his",Elementary Forms
41360,"assistants do the same, and what remains is given to the men of the",Elementary Forms
41360,"other clans, who may now dispose of it freely. They proceed in exactly",Elementary Forms
41360,"the same manner with the supply provided by the Alatunja. From now on,",Elementary Forms
41360,"the men and women of the totem may eat it, but only a little at a time;",Elementary Forms
41360,"if they went beyond the limits allowed, they would lose the powers",Elementary Forms
41360,necessary to celebrate the Intichiuma and the species would not,Elementary Forms
41360,"reproduce. Yet, if they did not eat any at all, and especially if the",Elementary Forms
41360,"Alatunja ate none in the circumstances we have just described, they",Elementary Forms
41360,would be overtaken by the same incapacity.,Elementary Forms
41360,,Elementary Forms
41360,"In the totemic group of the Kangaroo, which has its centre at Undiara,",Elementary Forms
41360,certain characteristics of the ceremony are more clearly marked. After,Elementary Forms
41360,the rites which we have described have been accomplished on the sacred,Elementary Forms
41360,"rock, the young men go and hunt the kangaroo, bringing their game back",Elementary Forms
41360,"to the camp. Here, the old men, with the Alatunja in their midst, eat a",Elementary Forms
41360,"little of the flesh of the animal, and anoint the bodies of those who",Elementary Forms
41360,took part in the Intichiuma with its fat. The rest is divided up among,Elementary Forms
41360,"the men assembled. Next, the men of the totem decorate themselves with",Elementary Forms
41360,totemic designs and the night is passed in songs commemorating the,Elementary Forms
41360,exploits accomplished by men and animal kangaroos in the times of the,Elementary Forms
41360,"Alcheringa. The next day, the young men go hunting again in the forest",Elementary Forms
41360,"and bring back a larger number of kangaroos than the first time, and the",Elementary Forms
41360,ceremonies of the day before recommence.[1130],Elementary Forms
41360,,Elementary Forms
41360,"With variations of detail, the same rite is found in other Arunta",Elementary Forms
41360,"clans,[1131] among the Urabunna,[1132] the Kaitish,[1133] the",Elementary Forms
41360,"Unmatjera,[1134] and in the Encounter Bay Tribe.[1135] Everywhere, it is",Elementary Forms
41360,made up of the same essential elements. A few specimens of the totemic,Elementary Forms
41360,"animal or plant are presented to the chief of the clan, who solemnly",Elementary Forms
41360,"eats them and who must eat them. If he did not fulfil this duty, he",Elementary Forms
41360,"would lose the power of celebrating the Intichiuma efficaciously, that",Elementary Forms
41360,"is to say, so as to recreate the species annually. Sometimes the ritual",Elementary Forms
41360,consumption is followed by an unction made with the fat of the animal or,Elementary Forms
41360,certain parts of the plant.[1136] This rite is generally repeated by the,Elementary Forms
41360,"men of the totem, or at least by the old men, and after it has been",Elementary Forms
41360,"accomplished, the exceptional interdictions are raised.",Elementary Forms
41360,,Elementary Forms
41360,"In the tribes located farther north, among the Warramunga and",Elementary Forms
41360,"neighbouring societies,[1137] this ceremony is no longer found. However,",Elementary Forms
41360,traces are found which seem to indicate that there was a time when it,Elementary Forms
41360,was known. It is true that the chief of the clan never eats the totem,Elementary Forms
41360,"ritually and obligatorily. But in certain cases, men who are not of the",Elementary Forms
41360,"totem whose Intichiuma has just been celebrated, must bring the animal",Elementary Forms
41360,"or plant to camp and offer it to the chief, asking him if he wants to",Elementary Forms
41360,"eat it. He refuses and adds, ""I have made this for you; you may eat it",Elementary Forms
41360,"freely.""[1138] So the custom of the presentation remains and the",Elementary Forms
41360,question asked of the chief seems to date back to an epoch when the,Elementary Forms
41360,ritual consumption was practised.[1139],Elementary Forms
41360,,Elementary Forms
41360,,Elementary Forms
41360,III,Elementary Forms
41360,,Elementary Forms
41360,The interest of the system of rites which has just been described lies,Elementary Forms
41360,"in the fact that in them we find, in the most elementary form that is",Elementary Forms
41360,"actually known, all the essential principles of a great religious",Elementary Forms
41360,institution which was destined to become one of the foundation stones of,Elementary Forms
41360,the positive cult in the superior religions: this is the institution of,Elementary Forms
41360,sacrifice.,Elementary Forms
41360,,Elementary Forms
41360,We know what a revolution the work of Robertson Smith brought about in,Elementary Forms
41360,"the traditional theory of sacrifice.[1140] Before him, sacrifice was",Elementary Forms
41360,"regarded as a sort of tribute or homage, either obligatory or optional,",Elementary Forms
41360,analogous to that which subjects owe to their princes. Robertson Smith,Elementary Forms
41360,was the first to remark that this classic explanation did not account,Elementary Forms
41360,"for two essential characteristics of the rite. In the first place, it is",Elementary Forms
41360,"a repast: its substance is food. Secondly, it is a repast in which the",Elementary Forms
41360,"worshippers who offer it take part, along with the god to whom it is",Elementary Forms
41360,offered. Certain parts of the victim are reserved for the divinity;,Elementary Forms
41360,"others are attributed to the sacrificers, who consume them; this is why",Elementary Forms
41360,the Bible often speaks of the sacrifice as a repast in the presence of,Elementary Forms
41360,"Jahveh. Now in a multitude of societies, meals taken in common are",Elementary Forms
41360,believed to create a bond of artificial kinship between those who assist,Elementary Forms
41360,"at them: In fact, relatives are people who are naturally made of the",Elementary Forms
41360,same flesh and blood. But food is constantly remaking the substance of,Elementary Forms
41360,the organism. So a common food may produce the same effects as a common,Elementary Forms
41360,"origin. According to Smith, sacrificial banquets have the object of",Elementary Forms
41360,"making the worshipper and his god communicate in the same flesh, in",Elementary Forms
41360,"order to form a bond of kinship between them. From this point of view,",Elementary Forms
41360,sacrifice takes on a wholly new aspect. Its essential element is no,Elementary Forms
41360,longer the act of renouncement which the word sacrifice ordinarily,Elementary Forms
41360,"expresses; before all, it is an act of alimentary communion.",Elementary Forms
41360,,Elementary Forms
41360,Of course there are some reservations to be made in the details of this,Elementary Forms
41360,way of explaining the efficacy of sacrificial banquets. This does not,Elementary Forms
41360,result exclusively from the act of eating together. A man does not,Elementary Forms
41360,"sanctify himself merely by sitting down, in some way, at the same table",Elementary Forms
41360,"with a god, but especially by eating food at this ritual repast which",Elementary Forms
41360,has a sacred character. It has been shown how a whole series of,Elementary Forms
41360,"preliminary operations, lustrations, unctions, prayers, etc., transform",Elementary Forms
41360,"the animal to be immolated into a sacred thing, whose sacredness is",Elementary Forms
41360,subsequently transferred to the worshipper who eats it.[1141] But it is,Elementary Forms
41360,"true, none the less, that the alimentary communion is one of the",Elementary Forms
41360,essential elements of the sacrifice. Now when we turn to the rite which,Elementary Forms
41360,"terminates the ceremonies of the Intichiuma, we find that it, too,",Elementary Forms
41360,consists in an act of this sort. After the totemic animal has been,Elementary Forms
41360,"killed, the Alatunja and the old men solemnly eat it. So they",Elementary Forms
41360,communicate with the sacred principle residing in it and they assimilate,Elementary Forms
41360,it. The only difference we find here is that the animal is naturally,Elementary Forms
41360,sacred while it ordinarily acquires this character artificially in the,Elementary Forms
41360,course of the sacrifice.,Elementary Forms
41360,,Elementary Forms
41360,"Moreover, the object of this communion is manifest. Every member of a",Elementary Forms
41360,totemic clan contains a mystic substance within him which is the,Elementary Forms
41360,"pre-eminent part of his being, for his soul is made out of it. From it",Elementary Forms
41360,"come whatever powers he has and his social position, for it is this",Elementary Forms
41360,which makes him a person. So he has a vital interest in maintaining it,Elementary Forms
41360,"intact and in keeping it, as far as is possible, in a state of perpetual",Elementary Forms
41360,"youth. Unfortunately all forces, even the most spiritual, are used up in",Elementary Forms
41360,the course of time if nothing comes to return to them the energy they,Elementary Forms
41360,lose through the normal working of things; there is a necessity of the,Elementary Forms
41360,"first importance here which, as we shall see, is the real reason for the",Elementary Forms
41360,positive cult. Therefore the men of a totem cannot retain their position,Elementary Forms
41360,unless they periodically revivify the totemic principle which is in,Elementary Forms
41360,them; and as they represent this principle in the form of a vegetable or,Elementary Forms
41360,"animal, it is to the corresponding animal or vegetable species that they",Elementary Forms
41360,go to demand the supplementary forces needed to renew this and to,Elementary Forms
41360,rejuvenate it. A man of the Kangaroo clan believes himself and feels,Elementary Forms
41360,himself a kangaroo; it is by this quality that he defines himself; it is,Elementary Forms
41360,"this which marks his place in the society. In order to keep it, he takes",Elementary Forms
41360,a little of the flesh of this same animal into his own body from time to,Elementary Forms
41360,"time. A small bit is enough, owing to the rule: _the part is equal to",Elementary Forms
41360,the whole_.[1142],Elementary Forms
41360,,Elementary Forms
41360,"If this operation is to produce all the desired effects, it may not take",Elementary Forms
41360,place at no matter what moment. The most opportune time is when the new,Elementary Forms
41360,"generation has just reached its complete development, for this is also",Elementary Forms
